label	description 
AWS Support API	"Re: CreateInboundShipmentPlan returns 500 error
If I should show you more information, please let me know what it is..."
AWS Support API	"aws:Client.OptInRequired The AWS Access Key Id needs a subscription for the
I have a Shopify account and have set it up to be autofulfilled by my Amazon FBA. I have followed the instructions to a tee but I keep getting the following error message on Shopify from Amazon: "" aws:Client.OptInRequired The AWS Access Key Id needs a subscription for the service. (amazon)"". Shopify referred me to you for assistance. We have a seller account, and FBA account, and and AWS account. 

This is for our product Saw Palmetto Conditioner, SKU PP-AAIT-LUEL"
AWS Support API	"Re: aws:Client.OptInRequired The AWS Access Key Id needs a subscription for the
I am also on shopify and having the exact same issue"
AWS Support API	"Re: aws:Client.OptInRequired The AWS Access Key Id needs a subscription for the
I too am having this issue - is there any help out there?"
AWS Support API	"Re: aws:Client.OptInRequired The AWS Access Key Id needs a subscription for the
I assume you're in the US?

Are they all the same, in that the AWS account and the Selling on Amazon account have the same e-mail and password?

Have you given Shopify the correct keys?

Finally, have you signed up for FWS specifically? Please visit http://aws.amazon.com/fws/ to do so. I suspect that your issue is this last one."
AWS Support API	"Re: aws:Client.OptInRequired The AWS Access Key Id needs a subscription for the
I assume you're in the US?

Yes

Are they all the same, in that the AWS account and the Selling on Amazon account have the same e-mail and password?

Yes

Have you given Shopify the correct keys?

Yes

Finally, have you signed up for FWS specifically? Please visit http://aws.amazon.com/fws/ to do so. I suspect that your issue is this last one.

Yes

I am still getting this error...."
AWS Support API	"Re: aws:Client.OptInRequired The AWS Access Key Id needs a subscription for the
Wait - I believe everything may have just synched up with itself!  I will try a couple more product entry's on the website and see what happens.  Perhaps I'[m just too impatient!

Thank you kindly for your assistance!"
AWS Support API	"Re: aws:Client.OptInRequired The AWS Access Key Id needs a subscription for the
I am having the same problem too.  I canceled my AWS because I started getting repetitive form mails warning me that I would be charged.  I emailed the totally incompetent support asking repeatedly for them to explain what services I was using and what I might be charged for and they kept telling me they can't give me that information.  Thinking AWS was just some trial I signed up for I canceled it.   Now I cannot reactive it I get an error: 

Error 
Your information could not be submitted because of the following errors: 


We encountered an error while trying to process your last request. Please try again later.


 What a nightmare."
AWS Support API	"<UnknownOperationException /> as XML return
Dear Sir/Madam,

When we make a API request of the following:

https://mws.amazonservices.com/FulfillmentOutboundShipment/2010-10-01?
AWSAccessKeyId=<Access ID>&Action=GetFulfillmentOrder&SellerFulfillmentOrderId=<Order ID>&SellerId=<Seller ID>&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2012-03-06T04%3A34%3A30.000Z&Version=2010-10-01&Signature=eXZmAq2%2B%2F9E094Yo2l7TmLCEMORRDt2PECmtq%2Bhp3IQ%3D

We got the XML output with the <UnknownOperationException />

May i know what is the problem of this ?

Edited by: domlsg on Mar 5, 2012 8:49 PM"
AWS Support API	"Re: <UnknownOperationException /> as XML return
Hi,

The request you provided was a ""Marketplace Web Service"" Fulfillment API request, not an ""Amazon Web Services"" Fulfillment API request. I know the difference seems minor, but this forum is about the AWS version of the APIs. The newer, MWS version is supported at http://www.amazonsellercommunity.com/forums/forum.jspa?forumID=43. Maybe they can help you?

One thing I notice that might be relevant is that it looks like your timestamp is to greater than a second's precision. Historically, for the AWS version, those have been rejected as not conforming to the standard format AWS uses. Can you try with a timestamp only to 1 second's precision?

I hope this helps."
AWS Support API	"Time to beg !!  I just can not get the string figured out for the signature
I'm just trying to get the basic GetServiceStatusResult and I have spent many many hours..
but to no avail.......

String to sign: 

POST
mws.amazonservices.com
/FulfillmentInboundShipment/2010-10-01
AWSAccessKeyId=***********&Action=GetServiceStatus&SellerId=A********&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2011-05-21T02%3A06%3A29Z&Version=2010-10-01

Right?

So then how about the URL??

https://mws.amazonservices.com/FulfillmentInboundShipment/2010-10-01?AWSAccessKeyId=*********&Action=GetServiceStatus&SellerId=A*********&SignatureVersion=2&Timestamp=2011-05-21T02%3A06%3A29Z&Version=2010-10-01&Signature=*****************&SignatureMethod=HmacSHA256

???????????????????????????????????

I have tried everything I can think of and still get the dreaded 'SignatureDoesNotMatch'

The signatures which I get work with the Product Advertising API just fine and are 48 char.'s long (maybe this tells something?)

However the 2 .. SHA 256 HMAC & Base64 HMAC .. from the MWS scratchpad are 64 & 44 characters long.

FYI - I use Filemaker Pro.... and a plug in that does the HMAC SHA 256 for me

PLEASE someone help me......... : (

LOL ... but really not laughing"
AWS Support API	"Re: Time to beg !!  I just can not get the string figured out for the signature
Hey,

did you got solution? Have same problem. No idea what is wrong.

Other MWS API working with credentials, InboundAPI failed with SignatureDoesNotMatch.

Thanks,
Michael"
AWS Support API	"Re: Time to beg !!  I just can not get the string figured out for the signature
I am using PHP, the sign function i am using is:

<?

    function sign(......) {

        ....................

        $sc = base64_encode( hash_hmac(""sha256"", $stringToSign, $AWSAccessSecretKey, true));
        $sc = str_replace(""%7E"", ""~"", rawurlencode($sc));

        return ($sc);

    }
?>

You may convert it into your programming language you are using.

Hope it helps"
AWS Support API	"Amazon Fulfillment Web Service (FWS) using Ruby
Can i Amazon Fulfillment Web Service (FWS) using Ruby  use inbound and outbound calls to get product details in my rails application(Using Rest calls)....
thnx in advance"
AWS Support API	"Can I display shipment details from amazon.com to my rails application ?
Hi everybody,
Need some help as i am new to AWS 
I am developing an Shipment Tracking web application in which I want to display buyer and seller account 
So i will display Inbound items details and Outbound Item details for the each user.
which service of amazon(AWS) provide API methods for this?, plz help.
I am using Ruby as my development language.
Thnx in advance.................."
AWS Support API	"Can I display shipment details from amazon.com to my rails application ?
Hi everybody,
                         Need some help as i am new to AWS 
I am developing an Shipment Tracking web application in which I want to display buyer and seller account 
So i will display Inbound items details and Outbound Item details for the each user.
which service of amazon(AWS) provide API methods for this?, plz help.
I am using Ruby as my development language.
Thnx in advance..................

Edited by: sontya on Mar 3, 2012 12:00 PM"
AWS Support API	"getting FBA product using AIM
I'm using the AIM API to get updates on my product lists, but I've converted some inventory to FBA.

The FBA product doesn't show up in the OpenListings report anymore. 

How can I see the FBA products and their inventory counts?"
AWS Support API	"How to find FBA products
How can I get products sold by Amazon or Fulfilled by Amazon? I know , I can get products sold by Amazon (only ) if I set 'MerchantId=Amazon', but it doesn't give me FBA products. Any ideas?"
AWS Support API	"How to get products eligible for Free Shipping?
How can I get products qualifying for Free Shipping?"
AWS Support API	"Re: How to find FBA products
Hi Dear,
Use ""FBAInventoryServiceMWS"" service and in that call ""ListInventorySupply"" method will do you job.

Thanks
Jaiswar Vipin Kumar R"
AWS Support API	"Re: How to find FBA products
Jaiswar Vipin Kumar wrote:
Hi Dear,
Use ""FBAInventoryServiceMWS"" service and in that call ""ListInventorySupply"" method will do you job.

1. 2 1/2 yr old thread....

2. That's to get your own inventory.."
AWS Support API	"The AWS Access key ID needs a subscription for the service
I have an amazon account using FBA and now selling multi channel. trying to use the FWS service to send over orders for amazon warehouse to ship for us which we sold on other channel.We have signed up for FWS and have an FBA working account. All the same account. Whe we try to send over the XML order we get ""The AWS access key ID needs a subscription for the service"" Error:OptInRequired. 

I cant find anywhere else to option and according to all we see we are set up and working. I have also confirmed that we have signed up for FWS and the service says it is activated for my account. Any ideas out there?"
AWS Support API	"Re: The AWS Access key ID needs a subscription for the service
In general, this is caused by either not signing up for the Fulfillment Web Services or by signing up on the website and trying to use the Fulfillment Web Services (AWS version) outside of the US. Additionally, signing up for the MWS version will not grant you access to the AWS version and vice versa.

I hope this helps."
AWS Support API	"Re: The AWS Access key ID needs a subscription for the service
We are having the exact same problem.
SenderOptInRequiredThe AWS Access Key Id needs a subscription for the service

Been trying to fix it now for 8+ hours. What is the easy solution? How many services do you need to sign up for to make it work.

Thanks, Barry"
AWS Support API	"Re: The AWS Access key ID needs a subscription for the service
Hello,

It looks like you signed up for the Fulfillment Web Service a few hours after the other services.  Please let us know if you're still having problems.

Regards,
JBrown"
AWS Support API	"Re: The AWS Access key ID needs a subscription for the service
I am getting this same error: 

The AWS Access key ID needs a subscription for the service.

I am trying to use a third party service for inputting inventory and printing labels for FBA inventory etc. 

Any suggestions?"
AWS Support API	"Files have been lost
Hello, i had upleasant  situation occured yestrday on the site.Three files have been lost, two people have access rights  but none of them worked with the site. Could it be any server failure or was it just a break?."
AWS Support API	"Re: Files have been lost
I'm sorry, but I don't understand. The Fulfillment Web Service does not allow files to be uploaded. Perhaps you meant to ask your question in a different forum?"
AWS Support API	"Item dimensions are associated to the Sku instead of the Product (ASIN)
This is Raja Ramadass from Monsoon and we are one of the integarators of amazon marketplace services. Few of our customers have reported that while sending their product to FBA through shipment, they are getting missing dimensions error from FWS API. 
Please see below for an example. 
ERROR Monsoon.Core.FBA.FBAProvider - Exception getting ShipmentPreview for [sku: 3955, quantity: 1]. Amazon.FWSInbound.AmazonFWSInboundException: Value Invalid parameter for parameter UnknownSku is invalid. Reason: Invalid shipment items. InvalidItems[ (skuType={Enum::MSKU}, sku=3955, reason=MISSING_DIMENSIONS)]. 
at Amazon.FWSInbound.AmazonFWSInboundClient.Invoke[T](IDictionary`2 parameters) 

We recommend our sellers to provide dimensions data for the product on the amazon.com site when they encounter this error and then try adding the item to the shipment. Our understanding is that product data such as item dimensions are associated to the asin /product and not to the sku. However based on our customer reports and our testing, we have found that the dimensions are only stored 
at the sku level and not at the product level. We were able to prove our theory with the following test 


We have attempted to send the item with asin B0023QXCG8 to amazon fulfilment center by creating a shipment through the FWS call 
Missing dimensions error was thrown by the GetShipmentPreview call. 
We have added dimensions information by creating a listing with sku jewel001_loc and attempted to add that item to a shipment and the operation was successful 
When we tried to send another item (same asin asin B0023QXCG8 ) with a different sku say jewel001_usf, we could not add that to a shipment and it failed with missing dimensions error 
We deleted the previously created listing (sku jewel001_loc ) and added another listing for the sku jewel001_usf and provided dimensions information for that sku 
After this, we were able to add the item with sku jewel001_usf to the shipment successfully 


Please let us know whether this is a bug or an expected behavior and based on that we can make appropriate changes to FBA shipment creation process in our product. 

Thank you for your help 

with regards 
Raja Ramadass

Edited by: monsoonworks on Jan 30, 2012 2:11 PM"
AWS Support API	"Regarding FBA revenue calculator for big inventory
Hi,

Iam a seller with growing FBA inventory. Iam not sure this is correct forum. I have tried to find correct department after best technical abilities but this is really not my area of expertise and I hope some one could direct me to correct department or atleast in a good direction.

I have already contacted amazon seller support with below questions but yet not recieved anything helpful. 

To my question then. For bigger sellers who list alot of SKUs, what is best practice for finding out exact fba fee for each asin? Going trough fba calculator one by one is very tedious and time consuming for big inventories (1000+ SKUs). Variable fees like comission varies from 6-15% depending on category and our products are scattered over many categories. Weight based fees and 30 day storage are also variable, thus makes it impossible to just setup an equation in excel. Finding out our breakeven price after FBA fees for each asin is critical for us to decide minimum selling price or in deciding our margin inpact.

If we have our cost price in csv file for every asin, is it possible to fetch exact fees for all asins in the file?

Please advice ASAP. This is a very big issue for us.

Best regards"
AWS Support API	"Re: Regarding FBA revenue calculator for big inventory
I'm afraid we don't currently offer anything like that to see what you would be charged. You would need to do the calculations yourself.

If you are already selling the items, you can use the Sku Net Revenue Tool to see your revenue and what you have been charged. It's an Excel file under Payments Account > Past Settlements in Seller Central.

I'm sorry I couldn't be more help."
AWS Support API	"Please help with limitation of requests per hour
Hi ,

I am sorry, I have no idea if I am posting the right place for my question. We are using AWSECommerceService.
And here is the error message I 've got

<?xml version=""1.0""?>
<ItemSearchErrorResponse xmlns=""http://ecs.amazonaws.com/doc/2011-08-01/""><Error><Code>AccountLimitExceeded</Code><Message>Account limit of 2000 requests per hour exceeded.</Message></Error><RequestID>971de55a-03a8-4847-928b-546cc4ec3ac4</RequestID></ItemSearchErrorResponse>

Please can anybody tell me, how can I increase in hourly limit?
Thank you very much!"
AWS Support API	"Re: Please help with limitation of requests per hour
Unfortunately, this isn't the right forum section for questions about the Product Advertising API (formerly the ECommerce Service). Perhaps you could try your question at https://forums.aws.amazon.com/forum.jspa?forumID=9&start=0?

Sorry I couldn't be more help."
AWS Support API	"Create order for purchasing programmatically
I am new to implement Amazon API.
I want to develop an iphone and android application which will display product from amazon for selected suppliers or category. Then user will be able to Order from my application. So far i understand that, i have to call amazon api to collect product information and i did it and it works fine.
Now, i need to know, is there any way that from my application i will be able to create an order for my user with selected cart items. I want, user will provide all the information in my application and when he will press the submit order button, i will call amazon api (if they have?) with the required parameters and the api will do the order and send the order id.

Please let me know.

Edited by: xpertlabbd_faisal on Jan 15, 2012 4:17 AM"
AWS Support API	"Re: Create order for purchasing programmatically
We do not currently provide this functionality, but we will consider your suggestion.

Thanks for trying out AWS."
AWS Support API	"InsufficientInventoryGroupsMap FBA listing error
Posted this on the MWS board as well, but since we are still using this API, perhaps this is a better location for this question:

Got a new one today... One of our sellers is trying to add this item to an FBA shipment:

http://www.amazon.com/X-Files-Beyond-Sea-B/dp/6304153775

We were able to get the FNSKU properly. But calling PutInboundShipmentItems to add the item to shipment resulted in this error:

Value -- for parameter -- is invalid. Reason: InsufficientInventoryGroupsMap: {US=[{InventoryCapacityGroup Contents: [ capacityType=SORTABLE capacityLimit=0 capacityUtilization=15022 isOverCapacityLimit=false merchantSkus=mymerchantsku] }, {InventoryCapacityGroup Contents:  capacityType=NON_SORTABLE capacityLimit=0 capacityUtilization=3 isOverCapacityLimit=false merchantSkus=[ ]}]}.

Reading between the lines, I'm guessing Amazon is maybe starting to implement the ability to reject an item if they have too many in their warehouse.

I'm not sure if this is a bug on your end or our end? We are still using the old FWS API.

Thanks!"
AWS Support API	"MISSING_DIMENSIONS error
We are occasionally getting this missing dimensions error:Value Invalid parameter for parameter item.merchantSku is invalid. Reason: Invalid Items  InvalidItems[ (skuType={Enum::MSKU},sku=nnnnnnnn,reason={Enum::MISSING_DIMENSIONS})].Sometimes on fairly common items.  I saw in another thread the suggestion to add a new product detail page on amazon with the dimensions provided, but I find it hard to believe that Amazon wants all of these duplicates in the catalog.So I guess this is more of a feature request.  Can you add an API call to the FWS API that would allow us to send you the dimensions when requesting the FNSKU?Here is one sample asin I was able to find that we tried to send in that is missing dimensions:http://www.amazon.com/exec/obidos/ASIN/B001EY5PRE"
AWS Support API	"Re: MISSING_DIMENSIONS error
How often do these cases come up?  If you go to Seller Central and convert the problematic item to Amazon Fulfilled, you'll be prompted for package dimensions.  After this future creatshipment calls through the API should go through with no problems.Another approach is to include the package dimensions in your product feed.  But that's not available for all categories.John"
AWS Support API	"Re: MISSING_DIMENSIONS error
Thanks for the response John.  I guess that will be an acceptable workaround.  It breaks our backend process a little bit since our software will still think the item is Merchant fulfilled instead of Amazon fulfilled, but I guess we could have a feature to let the user change that field after they do the conversion online.As for frequency, I guess it isn't happening quite as much as I thought.  It varies from about 2% to 0.2% depending on the seller."
AWS Support API	"Re: MISSING_DIMENSIONS error
Hi John,I just thought I'd drop you another note on this feature request.  We've recently had a few more FBA sellers come on board.  These are primarily toy sellers and are getting the missing dimensions error quite frequently.  They were a bit upset when I explained that the only workaround is to list direct via Seller Central.  A function call to provide these dimensions via the API would really be useful.Andy"
AWS Support API	"Re: MISSING_DIMENSIONS error
Hi John,
I vote +1 for this feature as well.  I am seeing this error in closer to 10% of the lots processed.
Marty"
AWS Support API	"Re: MISSING_DIMENSIONS error
Hey John,

I have included the package dimensions in product feed, but that doesn't change anything. Event after couple of days. I have used different categories to prevent from sending in categories that will not allow putting dimensions. I have sent about 10 items, all of them throws MISSING_DIMENSIONS, even after couple of days.

Asking users to use seller central to set dimensions is a very wrong way. When we offer useful tool how I can send user to do sth manual?

API method to set dimensions is really needed. 

In our tests 5% of items throws MISSING_DIMENSIONS error.

Please reply,
Michael"
AWS Support API	"Submit Feed API - what is correct FeedType for Inbound Shipment Files
I've created a tab delimited file for Updating Inbound Shipments.  I've tested the file using manual upload and it works fine.

I'm now trying to use the Submit Feed API (as instructed in the AIM to Amazon MWS Migration Guide) to upload the file.

However, I cannot seem to find the correct FeedType Enumeration (page 30 Amazon Marketplace Web Service Feeds API Section Reference (API Version 2009-01-01)) to properly upload this file.  

Can anyone help?"
AWS Support API	"Re: Submit Feed API - what is correct FeedType for Inbound Shipment Files
Wrong forum ..... try MWS Forum

Possibly you have and already received help because this sounds familiar.

If not:
You can't do it that way as far as I know. How did you manually upload it?

Look over the FBA Inbound Shipment API"
AWS Support API	"Re: Submit Feed API - what is correct FeedType for Inbound Shipment Files
Thanks for replying.  I'll head over to MWS and see what I can find."
AWS Support API	"Re: Submit Feed API - what is correct FeedType for Inbound Shipment Files
OH, I manually uploaded by logging into my account, navigating to the correct area in the report and using the available interface to upload a file."
AWS Support API	"Inbound Shipment Request Template Workbook
Hello there,

I am looking for this ""Inbound Shipment Request Template Workbook"" as described at https://sellercentral.amazon.com/gp/help/help-page.html/ref=au_200626310_cont_scsearch?ie=UTF8&itemID=200626310

Where can I download or request this template?

Thanks"
AWS Support API	"Re: Inbound Shipment Request Template Workbook
I too am looking for the Inbound Shipment Request Template Workbook"
AWS Support API	"Re: Inbound Shipment Request Template Workbook
I found this .... in my Seller Account>Inventory>Shipping Queue

Shipping Queue | Scan & Ship | Upload Inbound Shipment File 

Upload Inbound Shipment File

Create Inbound Shipment

Update Inbound Shipment"
AWS Support API	"Amazon Fulfillment Web Service Sample Code, C#
I've just downloaded the sample code and was wondering if anyone knows how to set the request parameters and has an example of this?

I'm trying to use the request.items paramter and can see from the documentation its expecting three values (MerchantSKU, Quantity and MerchantFulfillmentOrderItemId)

 GetFulfillmentPreview request = new GetFulfillmentPreview();
 //@TODO: set request parameters here
?????"
AWS Support API	"Re: Amazon Fulfillment Web Service Sample Code, C#
First let me say if you're developing you need to move to MWS since it's the newest API sets and FWS will be diminished.
Migrate from Amazon FWS to Amazon MWS

MWS Forum

I'm a java guy but we would do:

GetFulfillmentPreview request = new GetFulfillmentPreview();
request.setMerchantSKU(merchantSKU);
request.setQuantity(quantity);
request.setMerchantFulfillmentOrderItemId(MerchantFulfillmentOrderItemId);

Note: in MWS it is in list form where you add an item with the 3 params to the list...."
AWS Support API	"FNSKU Lookup -> Convert to B00 ASIN
Is there a way to lookup any FNSKU and convert to a B00 ASIN? This would be extremely helpful dealing with return inventory in our supply chain.

I know we can run reports through FBA on sellercentral but is there a way to simply look up any FNSKU?"
AWS Support API	"Re: FNSKU Lookup -> Convert to B00 ASIN
I store my listings in a database and have the FNSKU in a field for easy lookup in the records. You could easily download your listings and do the same.

I also print my own labels so I included the ASIN and condition on the bottom of the label.

Worse case keep a browser window open of your listings and scan them into the web page for lookup......
https://sellercentral.amazon.com/gp/ssof/knights/items-list.html/ref=sm_fbalist_cont_fbamnginv"
AWS Support API	"Error:Maximum number of retry attempts reached :3: ListAllFulfillmentItems?
We are trying to make a call to get all the FBA products offerred by the seller using FWS call ListAllFulfillmentItems, but for some reason, we are getting error <span style=""color: #ff0000"">[Amazon.FWSInbound.AmazonFWSInboundException] = {""Maximum number of retry attempts reached : 3""}<span style=""color: #000000"">What may be we are missing ?ThanksPaul</span></span>"
AWS Support API	"Re: Error:Maximum number of retry attempts reached :3: ListAllFulfillmentItems?
This is the xml version of the same error<ErrorResponse xmlns=""http://fba-inbound.amazonaws.com/doc/2007-05-10/"">  <Error>     <Type>Receiver</Type>     <Code>InternalError</Code>     <Message>We encountered an <span style=""color: #cc0000"">internal error</span>. Please try again.</Message>     <Detail/>  </Error>  <RequestID>xxx</RequestID></ErrorResponse>"
AWS Support API	"Re: Error:Maximum number of retry attempts reached :3: ListAllFulfillmentItems?
Hello Paul,Please provide the 'RequestID' in a failed response so that I can look up your specific failure.  Publicly sharing your RequestID is safe, so in the future please provide that so we can troubleshoot for you faster.Thanks.EricO"
AWS Support API	"Re: Error:Maximum number of retry attempts reached :3: ListAllFulfillmentItems?
<span style=""word-spacing: 0px; text-transform: none; text-indent: 0px; white-space: normal; letter-spacing: normal; border-collapse: separate; color: #000000""><span>Here it is !!<ErrorResponse <span>xmlns</span>=""<span><span class=""nfakPe"">http</span>://<span class=""nfakPe"">fba</span>-<span class=""nfakPe"">inbound</span>.<span class=""nfakPe"">amazonaws</span>.<span class=""nfakPe"">com</span>/<span class=""nfakPe"">doc</span>/<span class=""nfakPe"">2007</span>-<span class=""nfakPe"">05</span>-<span class=""nfakPe"">10</span>/</span>""></span><span>   <Error></span><span>      <Type></span>Receiver<span></Type></span><span>      <Code></span>InternalError<span></Code></span><span>      <Message></span>We encountered an <span style=""color: #cc0033"">internal error</span>. Please try again.<span></Message></span><span>      <Detail/></span><span>    </Error></span><span>    <RequestID></span><span style=""color: #ff0000"">1d1984f0-3c20-4dda-9e4c-d6fc61329d57</span><span></RequestID></span><span></ErrorResponse></span></span>"
AWS Support API	"Re: Error:Maximum number of retry attempts reached :3: ListAllFulfillmentItems?
Hello Paul,We are having a hard time finding any kind of merchant account associated with your login credentials (which we found from the request ID).Are you sure that you have created a merchant account on Amazon.com with the same email and password you used to create your AWS account and sign up for FWS?Please make sure you have followed all the steps outlined in our Getting Started Guide: http://docs.amazonwebservices.com/AWSFWS/1.0/GettingStartedGuide/, specifically the section titled 'Register for a Merchant Account'.  Once you have gone through all the necessary steps, please re-try your request and let us know the results.Thanks.EricO"
AWS Support API	"Re: Error:Maximum number of retry attempts reached :3: ListAllFulfillmentItems?
Hi EricO,We have tried many accounts, and the last requestID, I am not sure which one I have used .. Please see this threadhttp://www.amazonsellercommunity.com/forums/message.jspa?messageID=1784248We are one of the very early bunch of FWS integrators and has been working fine .. Its the <span class=""jive-subject"">ListAllFulfillmentItems that has problem .. We have many other FWS functions working very well for many months ..I will create another requestID for one of our sellers who is using FWS through our system on a daily basis and send it over.Sincerely,Paul</span>"
AWS Support API	"Re: Error:Maximum number of retry attempts reached :3: ListAllFulfillmentItems?
Hi EricO,Please check this RequestID .. This is for an Amazon account who is using FWS on a daily basis using ChannelMAX.<?xml version=""1.0""?>  <ErrorResponse xmlns=""http://fba-inbound.amazonaws.com/doc/2007-05-10/"">    <Error>     <Type>Receiver</Type>     <Code>InternalError</Code>     <Message>We encountered an internal error. Please try again.</Message>     <Detail/>  </Error>  <RequestID>6d6fb9d7-0680-4298-8dce-d4277dabaca2</RequestID></ErrorResponse>ThanksPaulhttp://www.linkedin.com/in/pauldaschannelmaxnet"
AWS Support API	"Re: Error:Maximum number of retry attempts reached :3: ListAllFulfillmentItems?
Here is RequestID for another Amazon seller who has already been using FWS for other API calls. Seller has both AWS and FWS account<?xml version=""1.0""?>  <ErrorResponse xmlns=""http://fba-inbound.amazonaws.com/doc/2007-05-10/"">    <Error>     <Type>Receiver</Type>     <Code>InternalError</Code>     <Message>We encountered an internal error. Please try again.</Message>     <Detail/>  </Error>  <RequestID>dc5ab7e4-f626-4fa5-a309-8e53d711e757</RequestID></ErrorResponse>I hope with your kind help, we can come over this nuance and move on to the actual integration .. and be productive ..Sincerely,Paulhttp://www.ChannelMAX.Nethttp://www.linkedin.com/in/pauldaschannelmaxnet"
AWS Support API	"Re: Error:Maximum number of retry attempts reached :3: ListAllFulfillmentItems?
Mark/Eric,Did you get a chance to look at these two RequestIDs that I sent <RequestID>6d6fb9d7-0680-4298-8dce-d4277dabaca2</RequestID>and <RequestID>dc5ab7e4-f626-4fa5-a309-8e53d711e757</RequestID>Both are registered for AWS and FWS ..Appreciate your investigation and what you find ?ThanksPaulhttp://www.linkedin.com/in/pauldaschannelmaxnet"
AWS Support API	"Re: Error:Maximum number of retry attempts reached :3: ListAllFulfillmentItems?
Hi Mark/Eric,We come with a very strong Amazon technology credentials .. So we are very sure that we know to make sure that the seller account is registered with both AWS and FWS before FWS calls could be made !!1) If you see, we are a Amazon Certified Seller 3rd party solution providerhttp://developer.amazonwebservices.com/connect/entry.jspa?externalID=8382) We have successfully integrated AIM API3) We have successfully integrated Amazon SOAP API4) We are one of the early adopters of FWS and already implemented successfully back in April 2008..I definitely need little more help than you keep sending the getting started document. If you have paid service, I am absolutely open to it .. But at thispoint we have few platinum sellers on hold because of this issue thatmakes no sense to us ..Please HELP !!Sincerely,PaulMessage was edited by: channelmaxnet

Message was edited by: channelmaxnet"
AWS Support API	"Re: Error:Maximum number of retry attempts reached :3: ListAllFulfillmentItems?
Hello Paul,I'm glad that your integration efforts have been smooth so far.  As I see it now you are currently experiencing 2 issues as outlined in the Get AFN Inventory post and the ListAllFulfillmentItems post.  Mark (mbg) can help you best with the former issue and I am investigating your latter issue. I have confirmed that your requests are not being processed correctly.  Other clients, including a test account that I created are able to successfully call ListAllFulfillmentItems, so the issues lies with your request or how we are processing the way in which you make the request.  I am digging deeper into this issue.  If I am unable to debug your issue with the information on hand, I may have to privately get some information from you in order to reconstruct your requests so I can debug real time.  If I need any personally identifiable informatino from you I will send you a private message, so please be sure to check your AWS Forum Inbox.Thanks for the patience.EricO"
AWS Support API	"Re: Error:Maximum number of retry attempts reached :3: ListAllFulfillmentItems?
Paul, I have found the issue and submitted the fix. This will take a little while to make it to production.  In the meantime, the work around is to simply pass in the 'MaxCount' element with a value ranging from 1 - 1,000 (inclusive).Let me know if the work around helps.  I will post back once my fix has made it to production so you can confirm.Thanks.EricO"
AWS Support API	"Re: Error:Maximum number of retry attempts reached :3: ListAllFulfillmentItems?
Paul, I have deployed the fix to production and verified the fix for my client (when sending a request without the MaxCount element).  Please verify that the fix works on your end as well. Sorry for any inconvenience.Thanks.EricO"
AWS Support API	"Re: Error:Maximum number of retry attempts reached :3: ListAllFulfillmentItems?
Thanks a lot Eric !!ListAllFulfillmentItems works now. I wish that the API does not throw generic error message such as ""Internal Error"", it does not help anybody !!Sincerely,Paulhttp://www.linkedin.com/in/pauldaschannelmaxnet"
AWS Support API	"Re: Error:Maximum number of retry attempts reached :3: ListAllFulfillmentItems?
Hi Eric,

We are facing the same problem but we are using ""ListUpdatedInventorySupply"" method from Inventory API.

If we use the ""ListAllFulfillmentItems"" from Inbound API, so we will not get the Inventory Count, so we need to use ""ListUpdatedInventorySupply""method, am i correct?

Please suggest.

Thanks,
Mark"
AWS Support API	"CreateInboundShipmentPlan throws UNKNOWN_SKU
Hello,

So we have our application working with new FWS api (which is part of MWS). It took us a while to implement it, but we're finally here.
There is a problem, though. From time to time, our users receive strange error from API, when calling CreateInboundShipmentPlan.
The response looks like this:

<?xml version=""1.0""?> 
<ErrorResponse xmlns=""http://mws.amazonaws.com/FulfillmentInboundShipment/2010-10-01/""> 
  <Error> 
    <Type>Sender</Type> 
    <Code>InvalidRequestException</Code> 
    <Message>This operation may be partially successful, Please check the status. Reason: Invalid Items InvalidItems[ (skuType={SellerSKU}, sku=2285173689, reason=UNKNOWN_SKU)].</Message> 
  </Error> 
  <RequestId>51899d24-b05a-451f-808b-866a709098aa</RequestId> 
</ErrorResponse> 


The API doc says nothing regarding this problem. What might be the cause? Is Amazon API undergoind some problems at the moment?

Thanks!"
AWS Support API	"Re: CreateInboundShipmentPlan throws UNKNOWN_SKU
Hi 
This happnes, just because in you code you Destincation Warehouse location code is worng.
Pleaes correct it.

Thanks
Jaiswar Vipin Kumar R"
AWS Support API	"UK Outbound failing
Since last night, I've noticed the UK Outbound FBA WSDL is not responding to requests. The request just times out which makes our sending outbound requests impossible. The inventory and inbound APIs seem to still be working OK. This is a fairly major problem as we cannot send in orders to be shipped.

Anyone else seeing this? 

Outbound WSDL times out:
https://fba-outbound-eu.amazonaws.com/doc/2007-08-02/AmazonFBAOutbound.wsdl

Inbound WSDL works:
https://fba-inbound-eu.amazonaws.com/doc/2007-05-10/FBAInboundService.wsdl
Inventory WSDL works:
https://fba-inventory-eu.amazonaws.com/doc/2009-07-31/AmazonFBAInventory.wsdl"
AWS Support API	"Re: UK Outbound failing
We believe this issue was resolved.

Can you try again, and, if it's still not working, post the time you tried here, so we can look into it further?"
AWS Support API	"Re: UK Outbound failing
Seems fine now, thanks"
