label	description

Amazon SNS	['ios', 'endpoints', 'incorrectly', 'disabled', 'wreaking', 'havoc', 'contacting', 'us', 'recommended', 'approach', 'handling', 'case', 'application', 'reenable', 'endpoint', 'registers', 'token', 'sns', 'details', 'found', 'at:', 'http://docsawsamazoncom/sns/latest/dg/mobileplatformendpointhtml', 'using', 'approach', 'update', 'previously', 'disabled', 'endpoints', 'valid', 'bulk', 'enable', 'publish', 'unnecessary', 'george']

Amazon SNS	"['aws', 'incorrectly', 'disabling', 'endpoints', 'number', 'threads', 'aws', 'commented', 'endpoints', 'disabled', 'apple', ""can't"", 'deliver', 'message', 'app', 'uninstalled', 'aws', 'disables', 'endpoint', 'allow', 'reenabling', 'without', 'updated', 'token', 'behavior', 'incorrect', 'apple', 'change', 'token', 'application', 'reinstalled', 'apple', 'changes', 'token', 'phone', 'completely', 'wiped', 'restored', 'end', 'result', 'active', 'development', 'people', 'uninstalling', 'updating', 'app', 'frequently', 'endpoints', 'get', 'disabled', 'also', 'seems', 'likely', 'aws', 'disabling', 'endpoints', 'reasons', 'perhaps', 'user', 'service', 'workaround', 'delete', 'recreate', 'every', 'single', 'device', 'endpoint', 'disabled', 'since', 'aws', 'allow', 'reenabling', 'endpoints', 'without', 'changing', 'token', 'token', 'changed', 'also', 'way', 'distinguishing', 'incorrectly', 'correctly', 'disabled', 'endpoints', 'perpetually', 'deleting', 'recreating', 'old', 'device', 'endpoitns', 'bad', 'aws', 'us', 'terribly', 'ugly', 'hack', 'creates', 'unnecessary', 'load', 'sure', 'alternative', 'workaround', 'point', 'related', 'threads:', 'https://forumsawsamazoncom/threadjspamessageid=674795', 'https://forumsawsamazoncom/threadjspamessageid=674835', 'https://forumsawsamazoncom/threadjspamessageid=618517', 'minor', 'update:', 'aws', 'seems', 'allow', 'reenable', 'endpoint', 'without', 'changing', 'push', 'token', 'slightly', 'less', 'ugly', 'however', 'still', 'way', 'distinguishing', 'invalid', 'tokens', 'incorrectly', 'disabled', 'tokens', 'means', 'reenable', 'disabled', 'token', 'delivery', 'tokens', 'never', 'expire', 'edited', 'by:', 'hojojojo', 'sep', '15', '2015', '2:32', 'pm']"

Amazon SNS	['aws', 'incorrectly', 'disabling', 'endpoints', 'hojojojo', 'reaching', 'wiki', 'follow', 'best', 'management', 'mobile', 'tokens', 'amazon', 'sns', 'https://mobileawsblogcom/post/tx223mjb0xkv9ru/mobiletokenmanagementwithamazonsns', 'feel', 'free', 'let', 'us', 'know', 'still', 'suffer', 'best', 'liang']

Amazon SNS	"['sns', 'sdk', 'platformprincipal', 'valid', 'creating', 'platform', 'application', 'using', 'amazon', 'sdk', 'javascript', ""i'd"", 'like', 'create', 'platform', 'application', 'ios', 'using', 'createplatformapplicationparams', 'function', 'function', 'params', 'javascript', 'object', 'contain', 'name', 'platform', 'equal', ""'apns_sandbox'"", 'case', 'attribute', 'field', 'containing', 'platformcredential', 'platformprincipal', 'fields', 'problem', 'get', 'following', 'error', 'invalidparameter:', 'invalid', 'parameter:', 'platformprincipal', 'valid', 'know', 'apns_sandbox', 'platform', 'platform', 'principal', 'field', 'must', 'set', 'ssl', 'certificate', 'anyone', 'know', 'must', 'copy', 'ssl', 'certificate', 'single', 'string', 'somehow', 'import', 'certificate', 'file', 'within', 'javascript', 'code', 'advance', 'cheers', 'edited', 'by:', 'risersbe', 'nov', '2015', '8:55']"

Amazon SNS	['sns', 'sdk', 'platformprincipal', 'valid', 'creating', 'platform', 'application', 'reaching', 'certificate', 'need', 'single', 'string', 'easiest', 'way', 'put', 'new', 'line', 'end', 'begin', 'certificate', 'block', 'begin', 'certificate', 'one', 'right', 'end', 'certificate', 'block', 'end', 'certificate', 'rest', 'text', 'single', 'line', 'information', 'also', 'applies', 'private', 'key', 'block', 'let', 'us', 'know', 'need', 'help', 'sincerely', 'rafael', 'lima', 'aws', 'sns']

Amazon SNS	['sns', 'received', 'request', 'could', 'completed', 'received', 'following', 'error', 'using', 'java', 'sdk', 'register', 'device', 'notification', 'comamazonawsservicessnsmodelinternalerrorexception:', 'request', 'could', 'completed', 'service:', 'amazonsns', 'status', 'code:', '500', 'error', 'code:', 'internalerror', 'request', 'id:', 'ff19dcb2fbb2565b9b4492ce5b56c3b4']

Amazon SNS	['sns', 'received', 'request', 'could', 'completed', 'contacting', 'us', 'time', 'time', 'request', 'could', 'fail', 'processing', 'recommend', 'retry', 'aws', 'client', 'three', 'times', 'automatically', 'still', 'seeing', 'issue', 'joel']

Amazon SNS	['unsupported', 'sms', 'endpoint', 'recieve', 'error', 'trying', 'add', 'phone', 'number', 'sns', 'subscription', 'invalid', 'parameter:', 'unsupported', 'sms', 'endpoint:', '<removed', '#>', 'service:', 'amazonsns', 'status', 'code:', '400', 'error', 'code:', 'invalidparameter', 'request', 'id:', 'ea980031807e5a9791244e6e4f98fdcd', 'removed', 'phone', 'number', 'error', 'message', 'service', 'republic', 'wireless', 'issue']

Amazon SNS	['unsupported', 'sms', 'endpoint', 'get', 'error:', 'invalid', 'parameter:', 'unsupported', 'sms', 'endpoint:', '1203xxxxxxx', 'service:', 'amazonsns', 'status', 'code:', '400', 'error', 'code:', 'invalidparameter', 'request', 'id:', '7a9e8d0609d558bea19dc37ca6c03b74']

Amazon SNS	['unsupported', 'sms', 'endpoint', 'getting', 'exactly', 'error', 'trying', 'add', 'number', 'strange', 'thing', 'able', 'add', 'number', 'last', 'week', 'working', 'anymore', 'appreciate', 'help', 'edited', 'by:', 'awssome', 'sep', '22', '2015', '8:52']

Amazon SNS	['unsupported', 'sms', 'endpoint', 'engaged', 'team', 'investigate', 'issue', 'experienced', 'team', 'provide', 'update', 'soon', 'information', 'becomes', 'available', 'meantime', 'additional', 'questions', 'concerns', 'hesitate', 'contact', 'us', 'earliest', 'convenience', 'mohsin']

Amazon SNS	['unsupported', 'sms', 'endpoint', 'mohsin']

Amazon SNS	['unsupported', 'sms', 'endpoint', 'tried', 'subscribing', 'using', 'api', 'issue', 'comamazonawsservicessnsmodelinvalidparameterexception:', 'invalid', 'parameter:', 'unsupported', 'sms', 'endpoint:', '<phonenumber>', 'service:', 'amazonsns', 'status', 'code:', '400', 'error', 'code:', 'invalidparameter', 'request', 'id:', '4b6528fe92ce5a539c1d66851c0d8054', 'comamazonawsservicessnsmodelinvalidparameterexception:', 'invalid', 'parameter:', 'unsupported', 'sms', 'endpoint:', '14256791901', 'service:', 'amazonsns', 'status', 'code:', '400', 'error', 'code:', 'invalidparameter', 'request', 'id:', '4b6528fe92ce5a539c1d66851c0d8054', 'comamazonawshttpamazonhttpclienthandleerrorresponseamazonhttpclientjava:820', 'comamazonawshttpamazonhttpclientexecutehelperamazonhttpclientjava:439', 'comamazonawshttpamazonhttpclientexecuteamazonhttpclientjava:245', 'comamazonawsservicessnsamazonsnsclientinvokeamazonsnsclientjava:2250', 'comamazonawsservicessnsamazonsnsclientsubscribeamazonsnsclientjava:422']

Amazon SNS	['unsupported', 'sms', 'endpoint', 'working']

Amazon SNS	['unsupported', 'sms', 'endpoint', 'mohsin', 'service', 'seems', 'working', 'would', 'nice', 'hear', 'confirmation', 'team', 'let', 'us', 'know', 'issue', 'fully', 'resolved']

Amazon SNS	['unsupported', 'sms', 'endpoint', '13:40', 'pdt', '9/21/2015', '13:04', 'pdt', '9/22/2015', 'sns', 'service', 'experienced', 'increased', 'errors', 'subscription', 'requests', 'sms', 'endpoints', 'identified', 'root', 'cause', 'service', 'recovered', 'sms', 'subscription', 'requests', 'failed', 'time', 'window', 'need', 'retried', 'richard']

Amazon SNS	['unsupported', 'sms', 'endpoint', 'richard', 'followup', 'list', 'supported', 'mobile', 'providers', 'list', 'unsupported', 'mobile', 'providers', 'far', 'experience', 'sprint', 'lyca', 'supported', 'anyone', 'else', 'know', 'covered']

Amazon SNS	['unsupported', 'sms', 'endpoint', 'dstop75', 'reaching', 'generally', 'sns', 'supports', 'normal', 'us', 'providers', 'sprint', 'supported', 'issue', 'met', 'sprint', 'numbers', 'provide', 'requestid', 'help', 'debug', 'best', 'liang']

Amazon SNS	['sns', 'javascript', 'api', 'wondering', 'plan', 'add', 'sns', 'subscription', 'feature', 'set', 'aws', 'js', 'sdk', 'investigating', 'using', 'push', 'notifications', 'browser', 'number', 'web', 'applications', 'working', 'purpose', 'sending', 'event', 'notifications', 'message', 'notifications', 'users', 'looking', 'implementing', 'similar', 'manner', 'pusherjs', 'api', 'would', 'like', 'keep', 'much', 'systems', 'aws', 'possible', 'limit', 'need', 'external', 'third', 'parties', 'power', 'mission', 'critical', 'systems', 'push', 'notification', 'system', 'aware', 'set', 'using', 'long', 'polling', 'web', 'sockets', 'within', 'applications', 'however', 'able', 'access', 'sns', 'topics', 'directly', 'javascript', 'new', 'notifications', 'pushes', 'client', 'using', 'javascript', 'within', 'sns', 'would', 'powerful', 'feature', 'us']

Amazon SNS	['sns', 'javascript', 'api', 'contacting', 'us', 'made', 'feature', 'request', 'issue', 'prioritize', 'features', 'joel']

Amazon SNS	['possible', 'customize', 'confirmation', 'email', 'website', 'found', 'way', 'use', 'custom', 'text', 'email', 'confirmation', 'confirmation', 'sent', 'aws', 'pretty', 'much', 'would', 'make', 'feature', 'unusable', 'email', 'customers', 'would', 'know', 'confirmation', 'message', 'came', 'customizing', 'subject', 'enough', 'also', 'would', 'want', 'customize', 'least', 'logo', 'confirmation', 'page', 'http://we', 'paying', 'sns', 'aws', 'branded', 'way', 'achieve', 'maybe', 'another', 'service']

Amazon SNS	['possible', 'customize', 'confirmation', 'email', 'website', 'olhausler', 'reaching', 'currently', 'sns', 'support', 'customized', 'confirmation', 'emails', 'adding', 'feature', 'request', 'backlog', 'suggestion', 'best', 'liang']

Amazon SNS	"['regarding', 'createplatformendpointrequesttoken', 'topic', 'subscription', 'currently', 'stuck', 'createplatformendpointrequesttoken', 'windows', 'store', 'app', 'sure', 'where/how', 'get', 'token', 'already', 'package', 'sid', 'access', 'key', 'id', 'secret', 'access', 'key', 'codes', 'amazonsimplenotificationserviceclient', 'sns', 'new', 'amazonsimplenotificationserviceclientsecret', 'secret', 'regionendpointeuwest1', 'dcreating', 'platform', 'endpoint', 'request', 'createplatformendpointrequest', 'createplatformendpointrequest', 'new', 'createplatformendpointrequest', 'createplatformendpointrequestplatformapplicationarn', 'arn:aws:sns:euwest1:xxxxxxxxxx:app/wns/amazonsns', 'createplatformendpointrequesttoken', 'token', 'dendpoint', 'result', 'createplatformendpointresult', 'createplatformendpointresult', 'await', 'snscreateplatformendpointasynccreateplatformendpointrequest', 'dendpoint', 'arn:', 'createplatformendpointresultendpointarn', 'get', 'following', 'error', 'invalid', 'parameter:', 'token', 'reason:', 'notification', 'channel', 'uri', 'valid', ""that's"", 'course', 'token', 'used', 'token', 'get', 'token', 'value', 'advance']"

Amazon SNS	['regarding', 'createplatformendpointrequesttoken', 'topic', 'subscription', 'jaysonragasa', 'reaching', 'us', 'refer', 'guides', 'get', 'windows', 'app', 'tokens:', 'platform', 'mpns:', 'http://docsawsamazoncom/sns/latest/dg/mobilepushmpnshtml#mpnsnotificationuri', 'platform', 'wns:', 'http://docsawsamazoncom/sns/latest/dg/mobilepushwnshtml#wnsnotificationuri']

Amazon SNS	['platformapplicationdisabled', 'mean', 'tried', 'send', 'push', 'notifications', 'customers', 'got', 'error', 'message', 'comamazonawsservicessnsmodelplatformapplicationdisabledexception:', 'platform', 'application', 'disabled', 'service:', 'amazonsns', 'status', 'code:', '400', 'error', 'code:', 'platformapplicationdisabled', 'request', 'id:', '71df2500b7fd52618e9c684316a4a292', 'took', 'look', 'documentation', 'help', 'http://awsdocss3amazonawscom/sns/latest/snsapipdf', 'particular', 'case', 'platformapplicationdisabled', 'happen', 'advance']

Amazon SNS	['platformapplicationdisabled', 'mean', 'contacting', 'us', 'cases', 'means', 'credential', 'platform', 'application', 'invalid', 'example', 'expired', 'hope', 'answers', 'question']

Amazon SNS	['platformapplicationdisabled', 'mean', 'using', 'aws', 'sns', 'python', 'boto', 'past', 'one', 'year', 'working', 'fine', 'two', 'days', 'return', 'error', 'error', 'messages:', '400', 'bad', 'request', '{error:{code:platformapplicationdisabledmessage:platform', 'application', 'disabledtype:sender}requestid:9e456f49d90e5b69ab3a2196fb168578}', 'actually', 'four', 'application', 'four', 'application', 'got', 'error', 'three', 'application', 'another', 'one', 'working', 'send', 'times', 'message', 'repeatedly', 'certificate', 'expire', 'may', '2016', 'give', 'solution', 'issues', 'senthilkumarsugumar']

Amazon SNS	['platformapplicationdisabled', 'mean', 'reenable', 'application', 'via', 'api', 'call', 'setplatfomapplicationattributes', 'application', 'set', 'disabled', 'apple', 'notifies', 'us', 'credentials', 'expired/invalid', 'revoked', 'verify', 'use', 'certificate', 'apple', 'see', 'step', 'http://docsawsamazoncom/sns/latest/dg/mobilepushapnshtml#verifycertprivatekeyapns']

Amazon SNS	['race', 'condition', 'subscribing', 'sqs', 'queue', 'raw', 'delivery', 'scenario', 'sqs', 'queues', 'dynamically', 'come', 'go', 'subscribe', 'sns', 'topic', 'raw', 'delivery', 'done', 'messages', 'arriving', 'queue', 'form', 'whether', 'posted', 'directly', 'queue', 'posted', 'via', 'topic', 'sns', 'topic', 'mechanism', 'fanout', 'message', 'multiple', 'queues', 'problem', 'small', 'window', 'creating', 'subscription', 'enabling', 'raw', 'delivery', 'mean', 'time', 'get', 'messages', 'formatted', 'sns', 'wrapper', 'structure', 'raw', 'create', 'subscription', 'enable', 'raw', 'delivery', 'atomically', 'alternatively', 'create', 'sqs', 'subscription', 'accept', 'messages', 'explicitly', 'enable']

Amazon SNS	['race', 'condition', 'subscribing', 'sqs', 'queue', 'raw', 'delivery', '*crickets*']

Amazon SNS	['race', 'condition', 'subscribing', 'sqs', 'queue', 'raw', 'delivery', 'contacting', 'us', 'made', 'entry', 'backlog', 'look', 'making', 'changes', 'api', 'allow', 'raw', 'messages', 'subscribe', 'confirm', 'time', 'update', 'forum', 'issue', 'information', 'joel']

Amazon SNS	['cannot', 'send', 'sns', 'ios', 'production', 'certificates', 'trying', 'integrate', 'apple', 'push', 'app', 'sns', 'works', 'developing', 'cert', 'apns_sandbox', 'try', 'send', 'sns', 'apns', 'production', 'certificates', 'nothing', 'happens', 'use', 'apns', 'production', 'certificates', 'app', 'version', 'submitted', 'apple', 'store']

Amazon SNS	['cannot', 'send', 'sns', 'ios', 'production', 'certificates', 'contacting', 'aws', 'sns', 'sorry', 'delay', 'could', 'give', 'us', 'requestid', 'publishes', 'also', 'would', 'help', 'enable', 'delivery', 'status:', 'follow', 'http://docsawsamazoncom/sns/latest/dg/snsmsgstatushtml', 'https://mobileawsblogcom/post/txhtxgc8711jnf/usingthedeliverystatusfeatureofamazonsns', 'enable', 'delivery', 'status', 'supports', 'application', 'lambda', 'http', 'sqs', 'email', 'setup', 'cloudwatch', 'log', 'tell', 'delivery', 'status', 'give', 'us', 'deliveryid', 'found', 'cloudwatch', 'log', 'confused', 'messageid/requestid', 'bokang']

Amazon SNS	"[""can't"", 'publish', 'sns', 'topic:', 'invalid', 'parameter:', 'targetarn', 'far', 'tell', 'topicarn', 'using', 'valid', 'copied', 'directly', 'aws', 'sns', 'console', 'understand', 'getting', 'error', ""here's"", 'code', 'using', 'java', 'sdk', '//', 'create', 'client', 'basicawscredentials', 'creds', 'new', 'basicawscredentialsaccess_key', 'secret_key', 'amazonsnsclient', 'snsclient', 'new', 'amazonsnsclientcreds', '//', 'create', 'publishrequest', 'send', 'update', 'string', 'topicarn', 'arn:aws:sns:uswest2:967473990112:mytopic', 'string', 'message', 'world', 'string', 'subject', 'first', 'programmatic', 'post', 'sns', 'topic', 'publishrequest', 'pubrequest', 'new', 'publishrequest', 'pubrequestsettargetarntopicarn', 'pubrequestsetsubjectsubject', 'pubrequestsetmessagemessage', '//', 'publish', 'update', 'snsclientpublishpubrequest', 'exception', 'thread', 'main', 'invalidparameterexception:', 'status', 'code:', '400', 'aws', 'service:', 'amazonsns', 'aws', 'request', 'id:', '277d76c36cca5d58b5b93c46945eb2b2', 'aws', 'error', 'code:', 'invalidparameter', 'aws', 'error', 'message:', 'invalid', 'parameter:', 'targetarn', 'comamazonawshttpamazonhttpclienthandleerrorresponseamazonhttpclientjava:679', 'comamazonawshttpamazonhttpclientexecutehelperamazonhttpclientjava:350', 'comamazonawshttpamazonhttpclientexecuteamazonhttpclientjava:202', 'comamazonawsservicessnsamazonsnsclientinvokeamazonsnsclientjava:1258', 'comamazonawsservicessnsamazonsnsclientpublishamazonsnsclientjava:1077', 'comalpineprototypingpublishtosnsmainpublishtosnsjava:47']"

Amazon SNS	"[""can't"", 'publish', 'sns', 'topic:', 'invalid', 'parameter:', 'targetarn', 'issue', 'stems', 'fact', 'topic/target', 'arn', 'uswest2', 'default', 'sns', 'client', 'pointing', 'useast1', 'need', 'call', 'setregion', 'snsclient', 'like', 'this:', 'snsclientsetregionregiongetregionregionsus_west_2', 'let', 'us', 'know', 'helps', 'joel']"

Amazon SNS	"[""can't"", 'publish', 'sns', 'topic:', 'invalid', 'parameter:', 'targetarn', 'worked', 'perfectly', 'joel']"

Amazon SNS	"[""can't"", 'publish', 'sns', 'topic:', 'invalid', 'parameter:', 'targetarn', 'getting', 'message', 'add', 'device', 'token', 'ios', 'try', 'push', 'notification', 'get', 'error', 'error', 'sending', 'sns', 'message', 'invalidparameter:', 'invalid', 'parameter:', 'targetarn', 'var', 'aws', ""require'awssdk'"", 'sns', 'new', 'awssns', 'apiversion:', ""'20100331'"", 'region:', ""'uswest2'"", 'secrets', ""require'/config/secrets'"", 'moduleexports', 'initialize:', 'function', 'var', 'credentials', 'new', 'awssharedinifilecredentials{profile:', ""'apntestaccount'}"", 'snsconfigcredentials', 'credentials', 'var', 'params', 'platformapplicationarn:', 'secretssnsinfoendpointarn', 'snsgetplatformapplicationattributesparams', 'functionerr', 'data', 'err', 'consolelogerr', 'errstack', 'else', 'consolelogdata', 'var', 'params2', 'snslistplatformapplicationsparams2', 'functionerr', 'data', 'err', 'consolelogerr', 'errstack', 'else', 'consolelogdata', 'registerios:', 'functionreq', 'res', 'var', 'deviceid', 'reqbody', 'undefined', '===', 'deviceid', 'return', 'resstatus500json', 'status:', ""'devideid"", 'provided', ""body'"", ""consolelog'nregistering"", 'user', 'deviceid:', 'deviceid', 'var', 'targetarn', 'secretssnsinfoendpointarn', 'var', 'params', 'platformapplicationarn:', 'targetarn', 'token:', 'deviceid', 'snscreateplatformendpointparams', 'functionerr', 'data', '//', 'sns', 'returned', 'error', 'err', 'consolelogerr', 'return', 'resstatus500json', 'status:', ""'unable"", 'register', ""deviceid'"", 'return', 'resstatus200json', 'status:', ""'ok'"", 'pushnotification:', 'functionreq', 'res', 'var', 'message', 'reqbody', 'undefined', '===', 'message', 'resstatus500json', 'status:', ""'no"", 'message', 'provided', ""push'"", ""consolelog'npush"", 'notification', 'send:', 'message', 'var', 'endpointarn', 'secretssnsinfoendpointarn', 'snspublish', 'messagestructure:', ""'json'"", 'message:', 'jsonstringify{', 'default:', 'default', 'apns_sandbox:', 'jsonstringify{aps:{alert:message}}', 'targetarn:', 'endpointarn', 'functionerr', 'data', 'err', 'consolelogerr', 'return', 'resstatus500json', 'status:', ""'error"", 'sending', 'sns', 'message', 'err', ""consolelog'successfully"", 'sent', 'message', 'target', 'arn:', ""%s'"", 'endpointarn', 'return', 'resstatus200json', 'status:', ""'ok'"", 'see', 'end', 'points', 'correct', 'using', 'listplatformapplications', 'still', 'get', 'invalid', 'targetarn', 'error', 'see', 'anything', 'code', 'would', 'work', 'would', 'cause', 'error', 'kenneth']"

Amazon SNS	"[""can't"", 'publish', 'sns', 'topic:', 'invalid', 'parameter:', 'targetarn', 'found', 'looking', 'api', 'createplatformendpoint', 'var', 'params', 'platformapplicationarn:', 'targetarn', 'token:', 'devicetoken', 'receive', 'dataendpointarn', 'dataendpointarn', 'used', 'call', 'publish', 'works']"

Amazon SNS	"['connecttimeoutexception', 'httpclient', 'changed', 'recently', 'working', 'fine', 'least', 'dec', '2nd', 'tested', 'since', 'getting', 'weird', 'connection', 'timeout', 'errors', 'sns', 'trying', 'hit', 'ngrokio', 'url', 'useast', 'topic', 'pointing', 'another', 'url', 'herokuappcom', 'works', 'tried', 'seeing', 'another', 'forum', 'post', 'creating', 'new', 'topic', 'different', 'region', 'uswest2', 'actually', 'works', 'fine', ""there's"", 'wrong', 'useast1', 'interacting', 'ngrokio', 'apparently', 'sure', 'could', 'ideas', 'notification:', 'messageid:', '32f80e548c1143499a6f616be4690ba0', 'topicarn:', 'arn:aws:sns:useast1:347345433135:videotranscodingcompletedev', 'timestamp:', '20151209', '09:20:20739', 'delivery:', 'deliveryid:', '343ae8dcea74555ea19ca63d1f4fa63c', 'destination:', 'subdomain', 'herengrokio/aws', 'providerresponse:', 'connecttimeoutexception', 'httpclient', 'dwelltimems:', '182197', 'attempts:', 'status:', 'failure']"

Amazon SNS	['connecttimeoutexception', 'httpclient', 'yes', 'issues', 'ngrok', 'urls', 'useast1', 'tried', 'uswest2', 'works', 'need', 'useast1', 'worki', 'also', 'question', 'posted', 'answers', 'yet']

Amazon SNS	['connecttimeoutexception', 'httpclient', 'biminiroad', 'reaching', 'issue', 'still', 'exist', 'obvious', 'traffic', 'increase', 'useast1', 'dec', '9th', 'might', 'temporal', 'networking', 'issue', 'best', 'liang']

Amazon SNS	"['connecttimeoutexception', 'httpclient', 'networkingerror:', 'connect', 'etimedout', '9224214021:443', 'message:', ""'connect"", 'etimedout', ""9224214021:443'"", 'code:', ""'networkingerror'"", 'errno:', ""'etimedout'"", 'syscall:', ""'connect'"", 'address:', ""'9224214021'"", 'port:', '443', 'region:', ""'euwest2'"", 'hostname:', ""'snseuwest2amazonawscom'"", 'retryable:', 'true', 'time:', 'tue', 'dec', '22', '2015', '05:04:59', 'gmt0600', 'cst', ""'error:"", 'connect', 'etimedout', '9224214021:443n', 'objectexports_errnoexception', 'utiljs:874:11n', 'exports_exceptionwithhostport', 'utiljs:897:20n', 'tcpconnectwrapafterconnect', 'oncomplete', ""netjs:1063:14'"", 'test', 'iam', 'policy', 'simulator', 'getplatformapplicationattributes', 'user', 'administratoraccess', 'amazonsnsrole', 'amazonsnsfullaccess', 'custom', 'one', 'full', 'access', 'version:', '20121017', 'statement:', 'sid:', 'accesstosns', 'effect:', 'allow', 'action:', 'sns:*', 'resource:', 'tells', 'cannot', 'get', 'resource', 'policy', 'reason:', 'specified', 'resource', 'found', 'platform', 'application', 'defined', 'sns', 'console', 'trying', 'test', 'nodejs', 'either', 'snsmobile', 'using', 'awssdk', 'simply', 'times', 'sure', 'missing', 'access', 'key', 'id', 'secret', 'access', 'key', 'application', 'arn', 'one', 'thing', 'notice', 'different', 'region', 'user', 'euwest1', 'application', 'arn', 'euwest2', 'anything', 'kenneth']"

Amazon SNS	"['connecttimeoutexception', 'httpclient', 'nodejs', 'app', 'simply', 'times', 'var', 'aws', ""require'awssdk'"", 'sns', 'new', 'awssns', 'apiversion:', ""'20100331'"", 'region:', ""'euwest2'"", 'secrets', ""require'/config/secrets'"", 'moduleexports', 'initialize:', 'function', 'var', 'credentials', 'new', 'awssharedinifilecredentials{profile:', ""'apntestaccount'}"", 'snsconfigcredentials', 'credentials', 'var', 'params', 'platformapplicationarn:', 'secretssnsinfoendpointarn', 'snsgetplatformapplicationattributesparams', 'functionerr', 'data', 'err', 'consolelogerr', 'errstack', 'else', 'consolelogdata', 'edited', 'by:', 'kenneth', 'lewis', 'dec', '22', '2015', '3:43']"

Amazon SNS	['connecttimeoutexception', 'httpclient', 'also', 'tried', 'creating', 'group', 'adding', 'user', 'group', 'amazonsnsfullaccess', 'still', 'get', 'cannot', 'get', 'resource', 'policy', 'reason:', 'specified', 'resource', 'found', 'iam', 'policy', 'simulator']

Amazon SNS	['connecttimeoutexception', 'httpclient', 'also', 'tried', 'deleting', 'users', 'groups', 'iam', 'application', 'sns', 'still', 'keeps', 'timing', 'iam', 'policy', 'simulator', 'failing', 'cannot', 'get', 'resource', 'policy', 'reason:', 'specified', 'resource', 'found']

Amazon SNS	['connecttimeoutexception', 'httpclient', 'iam', 'policy', 'simulator', 'uncheck', 'include', 'resource', 'policy', 'get', 'message', 'cannot', 'get', 'resource', 'policy', 'reason:', 'specified', 'resource', 'found', 'edited', 'by:', 'kenneth', 'lewis', 'dec', '22', '2015', '4:41']

Amazon SNS	['connecttimeoutexception', 'httpclient', 'push', 'notification', 'using', 'sns', 'portal', 'ios', 'device', 'problem', 'cannot', 'thru', 'nodejs', 'application', 'arn', 'push', 'notification', 'using', 'amazons', 'sns', 'fine', 'nodejs', 'sure', 'problem', 'preventing', 'adding', 'user', 'aka', 'device', 'token', 'thru', 'snsmobile', 'node', 'module', 'getting', 'getplatformattributes', 'thru', 'awssdk', 'node', 'module', 'correct', 'credentials', 'policies', 'place', 'user']

Amazon SNS	['connecttimeoutexception', 'httpclient', 'believe', 'found', 'issue', 'region', 'euwest2', 'region', 'uswest2', 'working']

Amazon SNS	"['setting', 'sns', 'time', 'live', 'ttl', 'value', 'want', 'set', 'ttl', 'push', 'message', 'gcm', 'apns', 'amazon', 'docs', 'cleverly', 'direct', 'google', 'apple', 'docs', 'respectively', 'ttl', 'value', 'set', 'packet', 'stream', 'towards', 'apple', 'json', 'body', 'see', 'image', 'field', ""'expiry'"", 'found', 'gcm', 'value', 'example', 'here:', 'gcm:{', 'data:{}', 'time_to_live:', '3600', 'however', 'apns', ""can't"", 'find', 'example', 'store', 'value', 'pass', ""i'd"", 'like', 'dynamic', 'per', 'message', 'global', 'setting', 'sns', 'image', 'like', 'this:', 'apns:{', 'aps:{}', 'payload:', '{}', 'time_to_live:', '3600', 'edited', 'by:', 'm4mdev', 'dec', '17', '2015', '7:20', 'edited', 'by:', 'm4mdev', 'dec', '17', '2015', '7:23']"

Amazon SNS	['setting', 'sns', 'time', 'live', 'ttl', 'value', 'm4mdev', 'reaching', 'gcm', 'apns', 'implemented', 'different', 'ways', 'sns', 'time_to_live', 'attribute', 'gcm', 'message', 'apns', 'instead', 'set', 'ttl', 'message', 'attribute', 'apns', 'awssnsmobileapnsttl', 'find', 'examples', 'http://docsawsamazoncom/sns/latest/dg/snsttlhtml', 'best', 'liang']

Amazon SNS	"['setting', 'sns', 'time', 'live', 'ttl', 'value', 'yes', 'seems', 'using', 'php', 'sdk', 'format', 'publish', 'method:', 'http://docsawsamazoncom/awssdkphp/v3/api/apisns20100331html#publish', 'look', 'direct', 'hint', 'ttl', 'anything', 'else', 'could', 'set', 'example', 'referred', 'page', 'http://docsawsamazoncom/sns/latest/dg/snsttlhtml', 'java', 'based', 'came', 'following', 'format', 'tested', 'yet:', ""'message'"", '=>', 'json_encode$messagearray', ""'messageattributes'"", '=>', ""'awssnsmobileapnsttl'"", '=>', ""'datatype'"", '=>', ""'string'"", ""'stringvalue'"", '=>', ""'3600'"", 'example', 'uses', 'string', 'value', 'see', 'also', 'accepts', 'number', 'idea', 'would', 'work', 'perhaps', 'edited', 'by:', 'm4mdev', 'dec', '21', '2015', '11:52', 'pm']"

